name,latitude,longitude,stop_type,zone_name
jnnurm colony,17.31483,78.67468,bus,LB Nagar
jnnurm colony,17.31469,78.67445,bus,LB Nagar
jntu pushpak,17.49121,78.39279,bus,Kukatpally
jntu pushpak,17.49106,78.39301,bus,Kukatpally
jr.college,17.49934,78.30345,bus,Miyapur
jr.college,17.49944,78.3035,bus,Miyapur
jubilee bus station,17.44815,78.49784,bus,Secunderabad
julur,17.38226,78.78641,bus,Uppal
jummerat bazar,17.37081,78.46291,bus,Old City
jummerat bazar,17.37113,78.4636,bus,Old City
junior college,17.49295,78.31051,bus,Miyapur
junior college,17.49296,78.31082,bus,Miyapur
kachiguda depot,17.38697,78.49962,bus,Old City
kanchanbagh,17.33717,78.49686,bus,Old City
kapra,17.48665,78.56655,bus,Secunderabad
kapra,17.48666,78.56647,bus,Secunderabad
katedan x road,17.31447,78.44373,bus,Old City
keerthi mahal,17.49659,78.29757,bus,Miyapur
khaithapuram,17.27283,78.81793,bus,LB Nagar
khaithapuram,17.26725,78.82724,bus,LB Nagar
khanapur,17.39731,78.30109,bus,Financial District
khanapur,17.39734,78.30119,bus,Financial District
khanapur,17.17546,78.65459,bus,LB Nagar
kiloskar,17.59581,78.49256,bus,Kukatpally
kokapet x road,17.38806,78.34486,bus,Financial District
kokapet x road,17.38822,78.34472,bus,Financial District
kollur x road,17.41776,78.25039,bus,Financial District
kollur x road,17.41778,78.25052,bus,Financial District
kothaguda,17.30089,78.73934,bus,LB Nagar
kothagudem,17.3004,78.73929,bus,LB Nagar
koti,17.38184,78.48185,bus,Old City
koti lcd,17.38453,78.48448,bus,Old City
kowkur,17.5256,78.53343,bus,Secunderabad
kowkur x road,17.52664,78.52274,bus,Secunderabad
koyalagudem,17.26093,78.84394,bus,LB Nagar
koyalagudem,17.26052,78.84376,bus,LB Nagar
kushaiguda depot,17.46814,78.5659,bus,Uppal
lakkaram,17.25631,78.8845,bus,LB Nagar
lakkaram,17.25612,78.88478,bus,LB Nagar
lakshminagar,17.38833,78.4296,bus,Banjara Hills
lb nagar pushpak,17.34574,78.55038,bus,LB Nagar
lb nagar ring road,17.34713,78.55128,bus,LB Nagar
liberty,17.40776,78.47632,bus,Banjara Hills
lig,17.50384,78.29161,bus,Miyapur
lig,17.50402,78.29166,bus,Miyapur
lingampally,17.49519,78.31724,bus,Miyapur
lingampally railway station,17.48359,78.31654,bus,Miyapur
macha bollaram,17.51604,78.51312,bus,Secunderabad
maharajpet x road,17.41863,78.2242,bus,Financial District
mahatma gandhi nagar,17.51821,78.50941,bus,Secunderabad
mahavir hospital jntu,17.4036,78.45652,bus,Banjara Hills
malakapuram,17.28023,78.79603,bus,LB Nagar
malakapuram,17.28008,78.79628,bus,LB Nagar
malaysian circle,17.48458,78.39025,bus,Kukatpally
masjid banda village,17.46552,78.34185,bus,Kondapur
matthuguda,17.36743,78.57951,bus,LB Nagar
medchal,17.63355,78.48506,bus,Kukatpally
medchal,17.63396,78.48487,bus,Kukatpally
meerpet,17.32284,78.52787,bus,LB Nagar
mehdipatnam depot,17.39184,78.44167,bus,Banjara Hills
mehdipatnam ps,17.39569,78.44203,bus,Banjara Hills
mes colony,17.49732,78.50479,bus,Secunderabad
mgbs,17.37782,78.48289,bus,Old City
mgbs 3,17.37791,78.48348,bus,Old City
mgbs b,17.37816,78.48288,bus,Old City
mgbs k,17.37819,78.48461,bus,Old City
microsoft,17.42975,78.34266,bus,Financial District
microsoft,17.4294,78.34306,bus,Financial District
mig,17.4861,78.39052,bus,Kukatpally
mig,17.48595,78.39089,bus,Kukatpally
milestone,17.44374,78.67154,bus,Uppal
miyakhan gadda,17.40469,78.28569,bus,Financial District
miyakhan gadda,17.40475,78.28565,bus,Financial District
mokila,17.43348,78.18643,bus,Financial District
mokila,17.43372,78.18611,bus,Financial District
mother dairy,17.3358,78.61421,bus,LB Nagar
mothi nagar,17.45429,78.42229,bus,Ameerpet
mount opera,17.30667,78.71891,bus,LB Nagar
mount opera,17.30645,78.71993,bus,LB Nagar
msrd 1 depot,17.40841,78.50325,bus,Secunderabad
mudfort,17.45265,78.49467,bus,Secunderabad
muknooru,17.20586,78.75096,bus,LB Nagar
muktapuram,17.3589,78.80913,bus,Uppal
nagarjuna circle,17.42579,78.44884,bus,Ameerpet
nallavaghu,17.33231,78.48044,bus,Old City
narsing,17.38536,78.35536,bus,Financial District
narsing,17.38547,78.35542,bus,Financial District
netaji college,17.30683,78.76729,bus,LB Nagar
netaji college,17.30657,78.76706,bus,LB Nagar
new gitam,17.55031,78.16347,bus,Miyapur
new gitam,17.55005,78.16336,bus,Miyapur
new science,17.39467,78.48551,bus,Old City
nizampet village,17.51616,78.38206,bus,Miyapur
odf,17.48777,78.13511,bus,Financial District
old bowenpally,17.48239,78.47798,bus,Begumpet
paryataka bhavan,17.4342,78.4557,bus,Ameerpet
paryataka bhavan pushpak,17.43436,78.45537,bus,Ameerpet
patel kunta park,17.49781,78.40912,bus,Kukatpally
patny,17.43984,78.49545,bus,Secunderabad
pochampally,17.34845,78.82076,bus,LB Nagar
poddutur,17.42239,78.20996,bus,Financial District
poddutur,17.42238,78.2101,bus,Financial District
pragathi nagar x road,17.5407,78.39354,bus,Miyapur
puranapool,17.36911,78.45843,bus,Old City
puranapool,17.36946,78.45875,bus,Old City
q city,17.42692,78.33162,bus,Financial District
raghavapuram,17.42275,78.79063,bus,Uppal
rahimkhanguda,17.45152,78.79063,bus,Uppal
raigiri,17.53774,78.93651,bus,Uppal
raipole,17.20477,78.71517,bus,LB Nagar
rajiv gandhi nagar,17.53386,78.43556,bus,Kukatpally
ramdev guda,17.37524,78.39594,bus,Jubilee Hills
ramdev guda,17.37538,78.39606,bus,Jubilee Hills
ramoji film city,17.31164,78.68288,bus,LB Nagar
ramoji film city,17.31197,78.68159,bus,LB Nagar
rc puram,17.51424,78.28421,bus,Miyapur
reddy labs,17.54334,78.37652,bus,Miyapur
rethibowli,17.39552,78.43336,bus,Banjara Hills
rudrvally,17.40919,78.7851,bus,Uppal
rythu bazar,17.50682,78.51608,bus,Secunderabad
saibaba nagar,17.53599,78.43467,bus,Kukatpally
sainagar,17.31449,78.5104,bus,LB Nagar
saket,17.49322,78.57699,bus,Uppal
saket,17.49335,78.57692,bus,Uppal
sangeeth pushpak,17.44082,78.50617,bus,Secunderabad
secretariat pushpak,17.40842,78.47399,bus,Banjara Hills
secunderabad,17.43474,78.50114,bus,Secunderabad
security gate,17.43817,78.65332,bus,Uppal
select talkies,17.51127,78.51083,bus,Secunderabad
select talkies,17.51116,78.51098,bus,Secunderabad
seven temples,17.51766,78.51228,bus,Secunderabad
sgmp,17.31313,78.67848,bus,LB Nagar
shankar pally,17.45595,78.13122,bus,Financial District
shankar pally,17.45581,78.13108,bus,Financial District
shilparamam,17.45187,78.38124,bus,HITEC City
shivaji chowk,17.31357,78.50593,bus,Old City
shivareddy nagar,17.33779,78.61905,bus,LB Nagar
siddharth engineering college,17.41422,78.63933,bus,Uppal
siddharth engineering college,17.41399,78.6394,bus,Uppal
sr naik nagar,17.5319,78.44444,bus,Kukatpally
sri ramnagar colony,17.48422,78.56556,bus,Uppal
sriram nagar colony,17.4842,78.56541,bus,Secunderabad
sriram nagar hospital,17.461,78.35303,bus,Kondapur
suchitra,17.49889,78.47696,bus,Begumpet
suprabath township,17.40756,78.63933,bus,Uppal
suraram colony,17.54029,78.43845,bus,Kukatpally
suraram colony,17.54024,78.43846,bus,Kukatpally
swimming pool,17.459,78.51509,bus,Secunderabad
takkalapally,17.00153,78.69018,bus,LB Nagar
tallagadda,17.37806,78.44239,bus,Old City
tallapalliguda,17.20293,78.73413,bus,LB Nagar
tarnaka pushpak,17.42437,78.53659,bus,Uppal
toopranpet,17.29151,78.76158,bus,LB Nagar
toopranpet,17.29135,78.76158,bus,LB Nagar
truk yard,17.3197,78.64505,bus,LB Nagar
uppal,17.40171,78.56878,bus,Uppal
uppal pushpak,17.39835,78.5603,bus,Uppal
uppal x roads,17.40067,78.5599,bus,Uppal
urudu hall,17.40234,78.48413,bus,Banjara Hills
v n r college,17.54185,78.38642,bus,Miyapur
vst,17.40453,78.50178,bus,Secunderabad
water tank m,17.419,78.44817,bus,Banjara Hills
west venkatapuram,17.49927,78.49923,bus,Secunderabad
wipro circle,17.42556,78.34002,bus,Financial District
yacharam,17.04539,78.6633,bus,LB Nagar
yadgirigutta,17.58277,78.94608,bus,Uppal
yellagiri,17.26368,78.8383,bus,LB Nagar
yellagiri,17.2632,78.83845,bus,LB Nagar
ziaguda,17.36984,78.44814,bus,Old City
ziaguda,17.37008,78.44787,bus,Old City
ziaguda kht,17.37053,78.44186,bus,Old City
ziaguda kht,17.37036,78.44223,bus,Old City
6 number,17.39174,78.51236,bus,Old City
6 number,17.3918,78.51082,bus,Old City
9 number x road,17.35577,78.43393,bus,Old City
9 number x road,17.35656,78.43831,bus,Old City
a s rao nagar,17.47951,78.55832,bus,Secunderabad
a s rao nagar,17.48003,78.55683,bus,Secunderabad
abids,17.39178,78.47666,bus,Old City
abids gpo,17.38781,78.47613,bus,Old City
abids grammer school,17.39334,78.47627,bus,Banjara Hills
ac guard,17.40279,78.45826,bus,Banjara Hills
acb office,17.4127,78.4292,bus,Banjara Hills
acb office,17.41298,78.42912,bus,Banjara Hills
addagutta,17.44572,78.51446,bus,Secunderabad
addagutta,17.4458,78.51462,bus,Secunderabad
afzalgunj,17.37377,78.47804,bus,Old City
afzalgunj,17.37373,78.47658,bus,Old City
afzalgunj,17.37294,78.47673,bus,Old City
afzalgunj,17.37341,78.4759,bus,Old City
ag college,17.31386,78.42467,bus,Old City
ag college,17.31442,78.42469,bus,Old City
ag colony,17.4494,78.43042,bus,Ameerpet
ag colony,17.44946,78.43059,bus,Ameerpet
ag office,17.40594,78.4673,bus,Banjara Hills
ag office,17.40582,78.46715,bus,Banjara Hills
airport,17.24164,78.42974,bus,Old City
airport,17.25164,78.42977,bus,Old City
airport gate,17.24907,78.47456,bus,Old City
airport gate,17.2495,78.47445,bus,Old City
airport pushpak,17.23674,78.42875,bus,Old City
airport pushpak,17.23694,78.43047,bus,Old City
alagadda baavi,17.43519,78.51428,bus,Secunderabad
alagadda baavi,17.43552,78.51428,bus,Secunderabad
ali cafe,17.38191,78.51842,bus,LB Nagar
ali cafe,17.3823,78.51813,bus,LB Nagar
alind,17.47653,78.32471,bus,Miyapur
alind,17.47653,78.32493,bus,Miyapur
aliyabad,17.34345,78.46964,bus,Old City
aliyabad,17.34431,78.46987,bus,Old City
alkapuri,17.36388,78.55743,bus,LB Nagar
alkapuri,17.36596,78.55697,bus,LB Nagar
allwyn phase 1,17.50193,78.41888,bus,Kukatpally
allwyn phase 1,17.50201,78.41895,bus,Kukatpally
allwyn x road,17.49323,78.35175,bus,Miyapur
allwyn x road,17.49323,78.35189,bus,Miyapur
allwyn x road,17.49451,78.35235,bus,Miyapur
allwyn x road,17.49382,78.34995,bus,Miyapur
alwal,17.50157,78.51403,bus,Secunderabad
alwal,17.50236,78.51402,bus,Secunderabad
alwal police station,17.50307,78.51113,bus,Secunderabad
alwal police station,17.50323,78.5114,bus,Secunderabad
ambedkar,17.50613,78.50486,bus,Secunderabad
ambedkar x road,17.19374,78.64625,bus,LB Nagar
amberpet,17.392,78.51648,bus,Uppal
amberpet,17.39234,78.51688,bus,Uppal
amberpet,17.39123,78.51613,bus,Uppal
amberpet gandhi statue,17.3927,78.51962,bus,Uppal
amberpet gandhi statue,17.39246,78.51947,bus,Uppal
ameerpet,17.43162,78.448,bus,Ameerpet
ameerpet,17.43181,78.44748,bus,Ameerpet
ameerpet,17.4347,78.44873,bus,Ameerpet
ameerpet,17.43458,78.44797,bus,Ameerpet
ammu guda,17.49705,78.53254,bus,Secunderabad
ammu guda,17.49677,78.53243,bus,Secunderabad
anand bagh,17.45804,78.53672,bus,Secunderabad
anand bagh,17.45821,78.5366,bus,Secunderabad
anand nagar,17.36951,78.5738,bus,LB Nagar
anand nagar,17.36959,78.5741,bus,LB Nagar
anand theater,17.44332,78.48218,bus,Begumpet
anand theater,17.44353,78.4826,bus,Begumpet
andhra bank,17.4302,78.43998,bus,Ameerpet
andhra kesari nagar,17.32749,78.57485,bus,LB Nagar
andhra kesari nagar,17.32728,78.57491,bus,LB Nagar
andhrajyothi,17.42729,78.44509,bus,Ameerpet
andhrajyothi,17.42715,78.44476,bus,Ameerpet
angadipeta,17.51082,78.47932,bus,Kukatpally
angadipeta,17.51105,78.47968,bus,Kukatpally
anjaiah nagar,17.45181,78.36373,bus,Kondapur
anjaiah nagar,17.45263,78.36356,bus,Kondapur
annapurna,17.42355,78.42464,bus,Jubilee Hills
annapurna,17.4239,78.42443,bus,Jubilee Hills
annapurna hotel,17.38903,78.4734,bus,Old City
aoc gate,17.45744,78.5094,bus,Secunderabad
aoc gate,17.45716,78.50908,bus,Secunderabad
apollo,17.41805,78.41336,bus,Jubilee Hills
apollo,17.41846,78.41309,bus,Jubilee Hills
appa,17.35083,78.36328,bus,Financial District
appa,17.35119,78.3636,bus,Financial District
apseb office,17.36386,78.50248,bus,Old City
apurupa colony,17.53073,78.44937,bus,Kukatpally
aramghar,17.32254,78.43049,bus,Old City
aramghar,17.32216,78.43181,bus,Old City
aramghar x road,17.32145,78.43259,bus,Old City
aramghar x road,17.32199,78.43222,bus,Old City
aramghar x road,17.32125,78.43169,bus,Old City
arts college,17.41931,78.52721,bus,Uppal
arts college,17.41907,78.52733,bus,Uppal
arunodaya nagar,17.37331,78.56312,bus,LB Nagar
arunodaya nagar,17.37351,78.56352,bus,LB Nagar
ashok nagar,17.50423,78.30876,bus,Miyapur
ashok nagar,17.40893,78.49003,bus,Secunderabad
ashok nagar,17.40866,78.4911,bus,Secunderabad
ashok nagar,17.44994,78.58042,bus,Uppal
ashok nagar,17.44966,78.58042,bus,Uppal
ashok nagar park,17.40662,78.48966,bus,Secunderabad
ashok nagar x road,17.41074,78.48891,bus,Secunderabad
ashok nagar x road,17.40951,78.4895,bus,Secunderabad
ashok nagar|ashok nagar lp,17.50482,78.30836,bus,Miyapur
asif nagar,17.39017,78.45079,bus,Banjara Hills
asif nagar,17.39219,78.4477,bus,Banjara Hills
assembly,17.39992,78.47028,bus,Banjara Hills
assembly/air,17.40216,78.46871,bus,Banjara Hills
attapur x road,17.3705,78.42902,bus,Old City
attapur x road,17.37023,78.42947,bus,Old City
autonagar,17.33605,78.5793,bus,LB Nagar
autonagar,17.33626,78.57887,bus,LB Nagar
ayakar bhavan,17.40133,78.47398,bus,Banjara Hills
aziz nagar x road,17.34402,78.32465,bus,Financial District
aziz nagar x road,17.34429,78.32458,bus,Financial District
b j bhavan,17.36543,78.54328,bus,LB Nagar
b j bhavan,17.36577,78.5429,bus,LB Nagar
b n reddy nagar,17.32007,78.56075,bus,LB Nagar
b pally checkpost,17.47583,78.47384,bus,Begumpet
baba nagar,17.33178,78.49025,bus,Old City
baba nagar,17.33161,78.48938,bus,Old City
bachupally x road,17.54079,78.36446,bus,Miyapur
badangpet,17.30497,78.52531,bus,LB Nagar
baghlingampally,17.39718,78.49719,bus,Old City
baghlingampally,17.39699,78.49687,bus,Old City
baghya latha,17.33271,78.5897,bus,LB Nagar
baghya latha,17.33246,78.58921,bus,LB Nagar
bahadurpally x road,17.56,78.43104,bus,Kukatpally
bahadurpally x road,17.56012,78.4308,bus,Kukatpally
bahadurpura,17.35863,78.4551,bus,Old City
bahadurpura,17.35572,78.45432,bus,Old City
bairamalguda,17.34328,78.54124,bus,LB Nagar
bala nagar,17.46821,78.44617,bus,Ameerpet
bala nagar,17.46734,78.44616,bus,Ameerpet
bala nagar towards kp|balanagar,17.46753,78.44443,bus,Ameerpet
bala nagar|balanagar,17.46724,78.44535,bus,Ameerpet
balaji hospital,17.51853,78.48181,bus,Kukatpally
balaji hospital,17.51878,78.48173,bus,Kukatpally
balaji nagar,17.51312,78.56284,bus,Secunderabad
balaji nagar,17.51271,78.56264,bus,Secunderabad
balaji temple,17.35732,78.30034,bus,Financial District
balapur x road,17.31894,78.5199,bus,LB Nagar
balapur x road,17.31936,78.51905,bus,LB Nagar
balayya hotel,17.5141,78.44178,bus,Kukatpally
balayya hotel,17.51407,78.44209,bus,Kukatpally
bandlaguda,17.31635,78.46633,bus,Old City
bandlaguda,17.31705,78.46618,bus,Old City
bandlaguda,17.37153,78.56969,bus,LB Nagar
bandlaguda,17.50145,78.62213,bus,Uppal
bandlaguda depot,17.3655,78.58858,bus,LB Nagar
bandlaguda x road,17.35933,78.38764,bus,Jubilee Hills
bandlaguda x road,17.35972,78.38798,bus,Jubilee Hills
banjara hills road no 12,17.40821,78.43877,bus,Banjara Hills
banjara hills road no 7,17.41811,78.44891,bus,Banjara Hills
banjara hills road no 7,17.41646,78.44881,bus,Banjara Hills
bapu nagar,17.37374,78.41709,bus,Banjara Hills
bapu nagar,17.37438,78.41789,bus,Banjara Hills
bapuji nagar,17.50214,78.53912,bus,Secunderabad
bapuji nagar,17.50214,78.53936,bus,Secunderabad
barkas,17.31714,78.48154,bus,Old City
barkas,17.31749,78.47948,bus,Old City
barkathapura|barkathpura,17.39441,78.49884,bus,Old City
barkathapura|barkathpura,17.39593,78.49717,bus,Old City
barkathapura|barkathpura,17.39454,78.49849,bus,Old City
basavatarakam cancer hospital,17.4171,78.42874,bus,Banjara Hills
basheerbagh,17.4018,78.47571,bus,Banjara Hills
basheerbagh,17.40526,78.47692,bus,Banjara Hills
bata,17.4352,78.49327,bus,Secunderabad
bata,17.43563,78.49382,bus,Secunderabad
bdl,17.33237,78.51022,bus,Old City
bdl,17.33343,78.50904,bus,Old City
begumpet public school,17.44251,78.4587,bus,Begumpet
bhagyalatha,17.33293,78.58887,bus,LB Nagar
bharat nagar,17.46707,78.42906,bus,Kukatpally
bharat nagar,17.46707,78.4287,bus,Kukatpally
bharat nagar,17.46985,78.5532,bus,Secunderabad
bhatia bakery,17.5,78.50981,bus,Secunderabad
bhatia bakery,17.4997,78.51005,bus,Secunderabad
bhel quarters,17.50584,78.49061,bus,Secunderabad
bhel quarters,17.50596,78.4907,bus,Secunderabad
bhoiguda,17.42738,78.50205,bus,Secunderabad
bhulakshmi nagar,17.32924,78.58101,bus,LB Nagar
bibi bazar,17.35822,78.47932,bus,Old City
bible house,17.43101,78.49225,bus,Secunderabad
bible house,17.4309,78.49264,bus,Secunderabad
bjr college,17.40477,78.46104,bus,Banjara Hills
bluemoon hotel,17.4307,78.45588,bus,Ameerpet
bluemoon hotel,17.42906,78.45561,bus,Ameerpet
bn reddy nagar,17.32178,78.55998,bus,LB Nagar
boats club,17.42852,78.48835,bus,Secunderabad
boats club,17.42898,78.48897,bus,Secunderabad
boduppal ambedkar statue,17.41829,78.58468,bus,Uppal
boduppal colony,17.42213,78.58028,bus,Uppal
boduppal colony,17.42207,78.58032,bus,Uppal
boduppal x road,17.40459,78.58671,bus,Uppal
boduppal x road,17.40488,78.58703,bus,Uppal
bolaram,17.51925,78.51626,bus,Secunderabad
bolaram bazar,17.51753,78.51666,bus,Secunderabad
bollaram x road,17.53444,78.35742,bus,Miyapur
bonguluru x road,17.23146,78.58881,bus,LB Nagar
bonguluru x road,17.23139,78.58922,bus,LB Nagar
borabanda,17.45409,78.41572,bus,Madhapur
bowenpally,17.46395,78.47263,bus,Begumpet
bowenpally checkpost,17.47616,78.47369,bus,Begumpet
bowenpally police station,17.46492,78.47268,bus,Begumpet
bowenpally police station,17.46492,78.47285,bus,Begumpet
bowrampet x road,17.54939,78.40357,bus,Kukatpally
brindavan colony,17.40284,78.41009,bus,Jubilee Hills
brindavan colony,17.40345,78.40937,bus,Jubilee Hills
budvel,17.33331,78.40949,bus,Old City
budvel,17.33325,78.4097,bus,Old City
c i s f|cisf,17.54257,78.53191,bus,Secunderabad
c i s f|cisf,17.5428,78.5316,bus,Secunderabad
c r k garden,17.35758,78.3844,bus,Jubilee Hills
canara bank,17.41381,78.49018,bus,Secunderabad
canara bank,17.4124,78.48871,bus,Secunderabad
canara nagar,17.40732,78.59554,bus,Uppal
canara nagar,17.40748,78.59497,bus,Uppal
cantonment hospital|contonment hospital,17.52168,78.51792,bus,Secunderabad
cantonment hospital|contonment hospital,17.52145,78.51738,bus,Secunderabad
capgemini,17.42108,78.33763,bus,Financial District
carbide,17.45431,78.56043,bus,Uppal
carbide,17.45396,78.56052,bus,Uppal
care hospital,17.41321,78.45014,bus,Banjara Hills
care hospital,17.41353,78.45047,bus,Banjara Hills
cbs,17.37847,78.48182,bus,Old City
cbs,17.37819,78.48219,bus,Old City
ccs office,17.40388,78.50478,bus,Secunderabad
central bank,17.38545,78.48142,bus,Old City
chaderghat,17.3773,78.49192,bus,Old City
chaderghat,17.37729,78.494,bus,Old City
chaderghat,17.37717,78.4925,bus,Old City
chaderghat,17.38173,78.49269,bus,Old City
chaderghat,17.38076,78.49015,bus,Old City
chaderghat,17.38134,78.49276,bus,Old City
chadowki masjid,17.36282,78.48019,bus,Old City
chaitanyapuri,17.36856,78.53276,bus,LB Nagar
chaitanyapuri,17.36829,78.53228,bus,LB Nagar
chakri colony,17.47928,78.58539,bus,Uppal
chakripuram,17.47924,78.58538,bus,Uppal
champapet,17.34866,78.51495,bus,LB Nagar
champapet,17.34849,78.51608,bus,LB Nagar
champapet x road,17.34229,78.5151,bus,LB Nagar
champapet x road,17.34258,78.51617,bus,LB Nagar
champapet x road,17.34831,78.5152,bus,LB Nagar
chanda nagar,17.49499,78.32286,bus,Miyapur
chanda nagar,17.49516,78.32285,bus,Miyapur
chandrayanagutta,17.32753,78.4792,bus,Old City
chandrayanagutta,17.32809,78.48001,bus,Old City
chandrayangutta post office,17.3226,78.48032,bus,Old City
chandrayangutta ps,17.3243,78.47999,bus,Old City
chandrayangutta ps,17.3244,78.47978,bus,Old City
chandrayangutta x road,17.32719,78.4752,bus,Old City
chandrayangutta x road,17.32698,78.4769,bus,Old City
chandrayangutta x road,17.327,78.47582,bus,Old City
charminar,17.35919,78.47386,bus,Old City
charminar,17.35909,78.47369,bus,Old City
chatrinaka,17.34366,78.47798,bus,Old City
chatrinaka,17.34354,78.47787,bus,Old City
checkpost,17.61768,78.48569,bus,Kukatpally
chegunta,17.97094,78.46225,bus,Miyapur
chegunta,17.97089,78.46218,bus,Miyapur
chengicherla depot,17.41968,78.6099,bus,Uppal
chengicherla village,17.4331,78.60833,bus,Uppal
chengicherla village,17.43325,78.60866,bus,Uppal
cherlapally phase 1,17.46006,78.58539,bus,Uppal
cherlapally village,17.46303,78.61129,bus,Uppal
cherlapally village,17.46306,78.61161,bus,Uppal
chermas,17.37296,78.5059,bus,Old City
chikkadapalli,17.40357,78.49524,bus,Secunderabad
chikkadapalli,17.40201,78.49511,bus,Secunderabad
chilkalguda,17.43183,78.50565,bus,Secunderabad
chilkalguda,17.43223,78.50566,bus,Secunderabad
chilkalguda,17.43316,78.50713,bus,Secunderabad
chilkalguda|singareni colony,17.4334,78.50695,bus,Secunderabad
chilkur,17.35735,78.29988,bus,Financial District
